ip.len,ip.flags.df,ip.flags.mf,tcp.port,tcp.window_size,tcp.ack_raw,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size.1,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,udp.length,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,gtp.ext_hdr,gtp.ext_hdr.length,gtp.ext_hdr.pdu_ses_con.pdu_type,gtp.ext_hdr.pdu_ses_con.qos_flow_id,gtp.ext_hdr.pdu_ses_cont.ppp,gtp.ext_hdr.pdu_ses_cont.rqi,gtp.flags,gtp.flags.e,gtp.flags.payload,gtp.flags.pn,gtp.flags.reserved,gtp.flags.s,gtp.flags.version,gtp.length,gtp.message,gtp.teid,label
96,1,0,36136.0,0.0,4284122852.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,343.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,576.250832,0.000446,0.382291,0.000446,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
84,1,0,59720.0,0.0,3817046293.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,450.0,0.0,16,0.001802,0.0,0.0,0.0,2152,64,753.828048,0.001802,0.045006,0.001802,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
84,1,0,34898.0,0.0,1134625896.0,0.0,0.0,0.0,64,17,64128.0,225.0,73.0,0.0,519.0,0.0,16,0.001466,0.0,0.0,0.0,2152,64,871.833184,0.001466,0.141561,0.001466,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
84,1,0,80.0,0.0,3307364998.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,0.0,548.0,0.0,16,0.043081,0.0,0.0,0.0,2152,64,923.037371,0.043081,0.088025,0.043081,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1305,8,0.00834,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,1,0,45248.0,0.0,2861778523.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,74.0,497.0,0.0,24,0.0,0.0,0.0,1.0,2152,150,834.288194,0.0,0.016052,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,134,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,8436,8,0.175777,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,80.0,0.0,4218948916.0,0.0,0.0,0.0,64,17,65536.0,75.0,1.0,0.0,396.0,0.0,16,0.015069,0.0,0.0,0.0,2152,76,666.202115,0.015069,0.03127,0.015069,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
113,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,93,651.255122,0.015339,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,77,255,1,0
116,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,96,329.677999,0.01941,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,80,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,8418,8,0.175617,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,56224.0,0.0,3626827483.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,393.0,0.0,16,0.001553,0.0,0.0,0.0,2152,76,661.093992,0.001553,0.015542,0.001553,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
155,1,0,44312.0,0.0,1591585334.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,71.0,587.0,0.0,24,0.0,0.0,0.0,1.0,2152,135,989.615947,1e-06,0.045478,1e-06,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,119,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2690,8,0.049332,1.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,1,0,60982.0,0.0,1885622386.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,548.0,0.0,16,0.001567,0.0,0.0,0.0,2152,64,922.994109,0.001567,0.044763,0.001567,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
104,1,0,35520.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,411.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,691.630718,0.001542,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,142,0
97,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,77,410.334219,1e-06,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,61,255,138,0
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,758.02742,0.0,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4234,8,0.101124,1.1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,93,492.343378,0.014022,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,77,255,1,0
84,1,0,80.0,0.0,1303852167.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,0.0,777.0,0.0,16,0.043389,0.0,0.0,0.0,2152,64,1312.61186,0.043389,0.089378,0.043389,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
96,1,0,43200.0,0.0,2040472984.0,0.0,0.0,0.0,64,17,64128.0,278.0,75.0,0.0,305.0,0.0,16,0.001556,0.0,0.0,0.0,2152,76,512.207178,0.001556,0.581216,0.001556,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
84,1,0,80.0,0.0,3531377101.0,0.0,0.0,0.0,64,17,4194304.0,73.0,224.0,0.0,753.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,1271.655748,0.00075,0.141452,0.00075,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
104,1,0,40142.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,809.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,1363.772663,0.001557,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,138,0
104,1,0,80.0,0.0,2212302555.0,0.0,0.0,0.0,64,17,65535.0,1.0,0.0,0.0,264.0,0.0,18,0.013492,0.0,0.0,0.0,2152,84,441.994925,0.013492,0.013492,0.013492,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,68,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,8429,8,0.175717,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
624,1,0,80.0,0.0,827977624.0,0.0,0.0,0.0,64,17,65536.0,75.0,1.0,528.0,449.0,0.0,24,0.0,0.0,0.0,0.0,2152,604,752.839143,0.0155,0.056563,0.027636,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,588,255,1,0
84,1,0,80.0,0.0,3138569540.0,0.0,0.0,0.0,64,17,4194304.0,73.0,224.0,0.0,20.0,0.0,16,0.043711,0.0,0.0,0.0,2152,64,36.314118,0.043711,0.139491,0.043711,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1471,8,0.018603,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,80.0,0.0,2690517190.0,0.0,0.0,0.0,64,17,65536.0,75.0,1.0,0.0,803.0,0.0,16,0.014496,0.0,0.0,0.0,2152,76,1353.91748,0.014496,0.030607,0.014496,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
96,1,0,35076.0,0.0,1869736559.0,0.0,0.0,0.0,64,17,64128.0,529.0,75.0,0.0,715.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,1206.274311,0.000206,0.061343,0.000206,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
128,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,108,1562.704903,6e-05,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,92,255,1,0
84,1,0,41130.0,0.0,2452229746.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,425.0,0.0,16,0.001889,0.0,0.0,0.0,2152,64,712.866363,0.001889,0.098287,0.001889,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
96,1,0,38396.0,0.0,610651396.0,0.0,0.0,0.0,64,17,64128.0,529.0,75.0,0.0,890.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,1501.656981,0.000584,0.065357,0.000584,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1608,8,0.019728,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,443.0,0.0,172872007.0,0.0,0.0,0.0,64,17,68864.0,1204.0,5580.0,0.0,293.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,662.658105,8.4e-05,170.890262,8.4e-05,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1824,8,0.025677,1.1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2776,8,0.052674,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,8133,8,0.166918,0.00028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,1,0,52438.0,0.0,4247301654.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,621.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,1046.053983,0.000208,0.094841,0.000208,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4813,8,0.109576,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1792,8,0.02537,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,80.0,0.0,2006879755.0,0.0,0.0,0.0,64,17,65535.0,1.0,0.0,0.0,366.0,0.0,18,0.043197,0.0,0.0,0.0,2152,76,615.396099,0.043197,0.043197,0.043197,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
84,1,0,80.0,0.0,2995331272.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,0.0,702.0,0.0,16,0.043697,0.0,0.0,0.0,2152,64,1184.454945,0.043697,0.08887,0.043697,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
372,1,0,80.0,0.0,4049073811.0,0.0,0.0,0.0,64,17,29056.0,74.0,1.0,276.0,865.0,0.0,24,0.0,0.0,0.0,0.0,2152,352,1457.19002,0.001573,0.292933,0.001573,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,336,255,1,0
84,1,0,38472.0,0.0,2874713216.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,631.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,1061.437115,0.0,0.096255,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
96,1,0,60578.0,0.0,3638635946.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,836.0,0.0,16,0.001841,0.0,0.0,0.0,2152,76,1409.131126,0.001841,0.146165,0.001841,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
96,1,0,45096.0,0.0,1798679247.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,880.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,1483.813096,0.000435,0.293444,0.000435,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
155,1,0,40246.0,0.0,41079615.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,71.0,141.0,0.0,24,0.0,0.0,0.0,1.0,2152,135,241.25872,0.0,0.045876,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,119,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6386,8,0.137807,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2633,8,0.048116,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
169,1,0,40660.0,0.0,840855488.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,73.0,785.0,0.0,24,0.0,0.0,0.0,1.0,2152,149,1323.931776,0.0,0.145598,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,133,255,146,0
84,1,0,47124.0,0.0,202257614.0,0.0,0.0,0.0,64,17,64128.0,225.0,73.0,0.0,786.0,0.0,16,0.001535,0.0,0.0,0.0,2152,64,1328.039811,0.001535,0.141812,0.001535,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
84,1,0,35844.0,0.0,864847776.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,867.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,1461.300797,1e-06,0.096032,1e-06,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,3279,8,0.077558,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,1,0,60058.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,350.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,589.723881,0.001705,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,3076,8,0.072271,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,247,977.563156,0.014416,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,231,255,1,0
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,431.251776,0.0,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
104,1,0,33658.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,900.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,1517.585062,0.001961,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,138,0
97,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,77,666.619257,0.371193,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,61,255,138,0
624,1,0,80.0,0.0,2004422371.0,0.0,0.0,0.0,64,17,65536.0,75.0,1.0,528.0,103.0,0.0,24,0.0,0.0,0.0,0.0,2152,604,175.595794,0.881252,1.587624,1.553659,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,588,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6698,8,0.151398,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,1,0,38714.0,0.0,388237012.0,0.0,0.0,0.0,64,17,64128.0,225.0,73.0,0.0,153.0,0.0,16,0.00159,0.0,0.0,0.0,2152,64,261.858775,0.00159,0.142696,0.00159,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
84,1,0,40076.0,0.0,2537993425.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,992.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,1671.471294,1e-06,0.095993,1e-06,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
96,1,0,80.0,0.0,3670067232.0,0.0,0.0,0.0,64,17,65536.0,76.0,529.0,0.0,529.0,0.0,17,0.015891,0.0,0.0,0.0,2152,76,890.399763,0.015891,0.104867,0.015891,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
84,1,0,42910.0,0.0,1709308110.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,986.0,0.0,16,0.002102,0.0,0.0,0.0,2152,64,1661.170441,0.002102,0.046225,0.002102,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2734,8,0.051236,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,1,0,80.0,0.0,2423922561.0,0.0,0.0,0.0,64,17,28960.0,1.0,0.0,0.0,124.0,0.0,18,0.187431,0.0,0.0,0.0,2152,84,210.770106,0.177096,0.187431,0.187431,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,68,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,3626,8,0.085247,4.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,41308.0,0.0,1501163568.0,0.0,0.0,0.0,64,17,64128.0,530.0,76.0,0.0,573.0,0.0,16,0.001357,0.0,0.0,0.0,2152,76,966.803342,0.001357,0.073485,0.001357,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
84,1,0,41130.0,0.0,2452229523.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,425.0,0.0,16,0.001694,0.0,0.0,0.0,2152,64,712.813485,0.001694,0.045409,0.001694,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
181,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,161,1117.723927,0.002343,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,145,255,1,0
96,1,0,80.0,0.0,2147636244.0,0.0,0.0,0.0,64,17,65535.0,1.0,0.0,0.0,144.0,0.0,18,0.0431,0.0,0.0,0.0,2152,76,246.382778,0.0431,0.0431,0.0431,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
96,1,0,46446.0,0.0,4008001168.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,423.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,710.138105,0.00032,0.292345,0.00032,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,80,1231.657838,1.004625,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,64,255,142,0
96,1,0,80.0,0.0,4049073812.0,0.0,0.0,0.0,64,17,29056.0,75.0,277.0,0.0,865.0,0.0,17,0.145108,0.0,0.0,0.0,2152,76,1457.337959,0.145108,0.440872,0.145108,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
84,1,0,43042.0,0.0,1113875792.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,389.0,0.0,16,0.001776,0.0,0.0,0.0,2152,64,651.302136,0.001252,0.045136,0.001776,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2722,8,0.050859,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1521,8,0.019034,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,329.095658,1e-06,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
96,1,0,54330.0,0.0,4123544757.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,997.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,1680.782037,0.0,0.301088,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
624,1,0,80.0,0.0,4218948916.0,0.0,0.0,0.0,64,17,65536.0,75.0,1.0,528.0,396.0,0.0,24,0.0,0.0,0.0,0.0,2152,604,666.229203,0.027088,0.058358,0.027088,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,588,255,1,0
96,1,0,80.0,0.0,487975633.0,0.0,0.0,0.0,64,17,29056.0,74.0,1.0,0.0,18.0,0.0,16,0.188248,0.0,0.0,0.0,2152,76,32.800761,0.188248,0.378165,0.188248,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
170,1,0,36274.0,0.0,3662104772.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,74.0,800.0,0.0,24,0.0,0.0,0.0,1.0,2152,150,1348.811692,0.00011,0.016939,0.00011,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,134,255,142,0
195,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,175,1190.64357,0.013498,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,159,255,1,0
181,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,161,687.135296,0.001904,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,145,255,1,0
96,1,0,43052.0,0.0,1879482922.0,0.0,0.0,0.0,64,17,64128.0,529.0,75.0,0.0,13.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,24.454498,0.000131,0.319752,0.000131,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
84,1,0,80.0,0.0,1251710022.0,0.0,0.0,0.0,64,17,4194304.0,73.0,224.0,0.0,85.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,143.959066,0.000155,0.140308,0.000155,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
96,1,0,80.0,0.0,2136470602.0,0.0,0.0,0.0,64,17,29056.0,74.0,1.0,0.0,755.0,0.0,16,0.14373,0.0,0.0,0.0,2152,76,1276.140469,0.14373,0.28961,0.14373,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
1444,1,0,443.0,0.0,1933024679.0,0.0,0.0,0.0,64,17,69120.0,1399.0,314256.0,1348.0,379.0,0.0,16,0.0,1.0,1348.0,0.0,2152,1424,640.750571,0.000189,0.896871,0.000189,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,1408,255,1,0
84,1,0,51966.0,0.0,1216294336.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,1013.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,1707.344012,0.000422,0.094669,0.000422,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
104,1,0,80.0,0.0,38373729.0,0.0,0.0,0.0,64,17,65535.0,1.0,0.0,0.0,837.0,0.0,18,0.016079,0.0,0.0,0.0,2152,84,1409.920192,0.00068,0.016079,0.016079,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,68,255,1,0
84,1,0,80.0,0.0,474976817.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,0.0,834.0,0.0,16,0.043999,0.0,0.0,0.0,2152,64,1404.878199,0.008546,0.089305,0.043999,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
116,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,96,1216.394059,0.002435,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,80,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2899,8,0.063437,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,1,0,50826.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,466.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,779.411321,0.001471,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1379,8,0.011575,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,38732.0,0.0,383959426.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,358.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,603.223196,0.000341,0.382775,0.000341,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
113,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,93,271.971432,0.016531,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,77,255,1,0
96,1,0,80.0,0.0,1580772449.0,0.0,0.0,0.0,64,17,65536.0,75.0,1.0,0.0,390.0,0.0,16,0.014582,0.0,0.0,0.0,2152,76,656.012367,0.014582,0.030521,0.014582,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
104,1,0,60056.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,347.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,584.595901,0.001732,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,8274,8,0.172581,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
